Dish Name,Ingredient Name,Actual Ing,Quantity,Price,Amount
Masala Karela Recipe
,hung curd (greek yogurt),1 cup Hung Curd (Greek Yogurt),0,0
,coconut,1 cup Fresh coconut - grated,0,0
,asafoetida (hing),pinch Asafoetida (hing),0,0
,water,1/2 cup Water,0,0
,cumin seeds (jeera),2 teaspoons Cumin seeds (Jeera),0,0
,green chillies paste,,0,0
,rice flour,1 cup Rice flour,0,0
,sunflower oil,Sunflower Oil - for deep frying,0,0


Dal Bukhara Recipe (Punjabi Style Black Urad Dal)
,tomato,3 Tomatoes - pureed,0,0
,salt,Salt - to taste,0,0
,cumin powder (jeera),1 teaspoon Cumin powder (Jeera),0,0
,chaat masala powder,1 teaspoon Chaat Masala Powder,0,0
,red chilli powder,1 teaspoon Red Chilli powder,0,0
,ginger garlic paste,1 Ginger Garlic Paste,0,0
,onion,1 Onion - finely chopped,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,kasuri methi (dried fenugreek leaves),1 Kasuri Methi (Dried Fenugreek Leaves),0,0
,black urad dal,1 cup Black Urad Dal (Whole) - soaked overnight,0,0
,green chillies,2 Green Chillies,0,0
,butter,2 tablespoon Butter,0,0
,garam masala powder,1 teaspoon Garam masala powder,0,0


Thengai Thogayal Recipe - Thengai Thogayal Recipe
,rye, as much as 1/4 tsp rye,0,0
,coconut,1 cup coconut - grated,0,0
,fenugreek seeds, 5 fenugreek seeds,0,0
,curry leaves, 10 curry leaves,0,0
,dry red chillies, 3 dry red chillies,0,0
,oil salt,,0,0
,tamarind lemon,,0,0
,white urad dal, 2 teaspoons white urad dal,0,0


Healthy Yogurt Parfait with Oats and Fresh Fruits Recipe
,salt,1 pinch Salt,0,0
,prunes,4 Prunes - chopped,0,0
,curd,1/2 cup Curd (Dahi / Yogurt),0,0
,apple,1 Apple - chopped,0,0
,pistachios pound,,0,0
,coconut milk,1/2 cup Coconut milk,0,0
,banana,1 Raw Banana - chopped,0,0
,instant oats (oatmeal),1/2 cup Instant Oats (Oatmeal),0,0


Thelivu Rasam Recipe
,tomato,2 Tomatoes,0,0
,salt,Salt - to taste,0,0
,arhar dal (split toor dal),1/4 cup Arhar dal (Split Toor Dal) - cooked,0,0
,green chilli,1 Green Chilli,0,0
,tamarind water,,0,0
,mustard seeds,1 teaspoon Mustard seeds,0,0
,asafoetida (hing),1 pinch Asafoetida (hing),0,0
,ghee,1 teaspoon Ghee,0,0
,cloves garlic,2 cloves Garlic,0,0
,curry leaves,1 sprig Curry leaves,0,0
,coriander (dhania) leaves,2 sprig Coriander (Dhania) Leaves - finely chopped,0,0
,rasam powder,2 teaspoons Rasam Powder,0,0


Huruli Kaalu Chutney Pudi Recipe (Horse Gram Chutney Podi)
,salt,Salt - to taste,0,0
,guntur dried chillies,6 Guntur Dried Chillies,0,0
,asafoetida (hing),1 teaspoon Asafoetida (hing),0,0
,curry leaves,10 sprig Curry leaves,0,0
,byadagi dried chillies,6 Byadagi Dried Chillies,0,0
,horse gram dal (kollu kulith),,0,0
,tamarind lemon,,0,0


Rabodi Ki Sabzi Recipe
,salt,Salt - to taste,0,0
,red chilli powder,3/4 teaspoon Red Chilli powder,0,0
,water boiling water,,0,0
,curd,1/2 cup Curd (Dahi / Yogurt),0,0
,onion,1 Onion - finely chopped,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,coriander powder,1 teaspoon Coriander Powder (Dhania),0,0
,turmeric powder,1/4 teaspoon Turmeric powder (Haldi),0,0
,green chillies,2 Green Chillies,0,0
,rabodi (dried corn papad),1 cup Rabodi (dried corn papad),0,0
,sunflower oil,1 tablespoon Sunflower Oil,0,0


Homemade Harissa Paste Recipe
,salt,Salt - to taste,0,0
,red bell pepper (capsicum),4 Red Bell pepper (Capsicum) - deseeded and finely chopped,0,0
,sun dried tomato olive oil,,0,0
,cloves garlic,4 cloves Garlic - roughly chopped,0,0
,virgin olive oil,1/2 cup Extra Virgin Olive Oil,0,0
,sugar,1 tablespoon Sugar,0,0
,coriander (dhania) seeds,1 tablespoon Coriander (Dhania) Seeds,0,0
,dry red chillies,4 Dry Red Chillies,0,0
,cumin seeds (jeera),1 tablespoon Cumin seeds (Jeera),0,0


Raw Mango Thokku Recipe - Tamil Nadu Style Raw Manga Thokku
,salt,1 tablespoon Salt - (adjust),0,0
,mustard seeds,1/2 teaspoon Mustard seeds,0,0
,asafoetida (hing),1/2 teaspoon Asafoetida (hing),0,0
,sesame (gingelly) oil,1/2 cup Sesame (Gingelly) Oil,0,0
,red chilli powder,1-1/2 tablespoons Red Chilli powder,0,0
,mango,2 cups Mango (Raw) - peeled and chopped,0,0
,methi seeds (fenugreek seeds),1/2 teaspoon Methi Seeds (Fenugreek Seeds),0,0
,turmeric powder,1/4 teaspoon Turmeric powder (Haldi),0,0


Karnataka Style Haalbai Recipe
,ghee coconut oil,,0,0
,cardamom (elaichi) podsseeds,,0,0
,jaggery,1 cup Jaggery,0,0
,coconut milk,900 ml Coconut milk,0,0
,rice flour,100 grams Rice flour,0,0


Andhra Gongura Pulihora Recipe | Gongura Puliyodarai | Spicy Red Roselle Leaves Rice
,salt,2 teaspoons Salt - to taste,0,0
,rice,2 cups Rice,0,0
,mustard seeds,1/2 teaspoon Mustard seeds,0,0
,asafoetida (hing),1/2 teaspoon Asafoetida (hing),0,0
,sesame (gingelly) oil,3 tablespoons Sesame (Gingelly) Oil,0,0
,gongura leaves (red roselle),300 grams Gongura Leaves (Red Roselle) - washed and finely chopped,0,0
,curry leaves,2 sprig Curry leaves - finely chopped,0,0
,white urad dal (split),1 teaspoon White Urad Dal (Split),0,0
,coriander (dhania) seeds,1 tablespoon Coriander (Dhania) Seeds,0,0
,sesame seeds (til seeds),2 tablespoon Sesame seeds (Til seeds),0,0
,methi seeds (fenugreek seeds),1/2 teaspoon Methi Seeds (Fenugreek Seeds),0,0
,peanuts (moongphali),1/2 cup Roasted Peanuts (Moongphali),0,0
,dry red chillies,4 Dry Red Chillies,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,chana dal (bengal gram dal),1 teaspoon Chana dal (Bengal Gram Dal),0,0


Annanas Ka Muzzafar Recipe
,cashew nuts,8 Cashew nuts - chopped,0,0
,basmati rice,1 cup Basmati rice,0,0
,pineapple,1 cup Pineapple - chopped,0,0
,salt,Salt - to taste,0,0
,cardamom (elaichi) podsseeds,,0,0
,paneer,2 tablespoon Paneer (Homemade Cottage Cheese) - grated,0,0
,pistachios,8 Pistachios - chopped,0,0
,saffron strands,2 Saffron strands,0,0
,ghee,Ghee - for cooking,0,0
,raisins,1 tablespoon Raisins,0,0
,sugar,1/2 cup Sugar,0,0
,badam (almond),8 Badam (Almond) - chopped,0,0


Moong Dal Idli Recipe
,water grind,,0,0
,salt,1 teaspoon Salt,0,0
,yellow moong dal (split),1 cup Yellow Moong Dal (Split),0,0
,ghee greasing the idli pan,,0,0
,idli rice,1 cup Idli Rice,0,0
,methi seeds (fenugreek seeds),1 teaspoon Methi Seeds (Fenugreek Seeds),0,0


Herbed Lentil Loaf Recipe Using Horsegram
,tomato,1 tablespoon Homemade tomato puree,0,0
,salt,Salt - to taste,0,0
,cumin powder (jeera),1 teaspoon Cumin powder (Jeera),0,0
,eggs,,0,0
,red chilli powder,1 teaspoon Red Chilli powder,0,0
,soy sauce,1 tablespoon Soy sauce,0,0
,virgin olive oil,2 tablespoons Extra Virgin Olive Oil,0,0
,parsley,Parsley leaves - small bunch,0,0
,quinoa flour millet flour,,0,0
,garlic powder,1 teaspoon Garlic powder,0,0
,black pepper powder,Black pepper powder - to taste,0,0
,white wine vinegar,1 teaspoon White wine vinegar,0,0
,green moong dal,1 cup Green Moong Dal (Whole),0,0
,wheat bread crumbs,1/2 cup Whole Wheat Bread crumbs,0,0
,instant oats (oatmeal),1 cup Instant Oats (Oatmeal),0,0


 Paneer Biryani Recipe
,tomato, 5 tomatoes - finely chopped,0,0
,turmeric powder, 1 small Teaspoon turmeric powder,0,0
,salt, salt - as per taste,0,0
,ginger, 2 inch ginger,0,0
,rice,2 cups rice,0,0
,ghee, 2 tbsp ghee,0,0
,cinnamon, 1 inch cinnamon,0,0
,red chilli powder,,0,0
,mint, 4 sprig of mint - finely chopped,0,0
,onion, 2 onions - thin and straight cut,0,0
,garlic, 4 long garlic,0,0
,coriander powder, 1 tsp coriander powder,0,0
,cottage cheese, 250 grams cottage cheese - cut,0,0
,cardamom, 2 cardamom,0,0
,bay leaves, 2 bay leaves,0,0
,oil, oil - as per use,0,0
,green chillies, 2 green chillies,0,0
,pepper, 1 tsp whole pepper,0,0


Wholesome Lentil Salad Recipe with Oven Roasted Tomatoes
,tomato,5 Tomato,0,0
,coriander (dhania),Coriander (Dhania) Leaves - half a bunch,0,0
,salt,Salt - to taste,0,0
,apple cider vinegar,2 tablespoons Apple cider vinegar,0,0
,mint leaves (pudina),4 sprig Mint Leaves (Pudina) - chopped,0,0
,capers,2 teaspoons Capers - chopped finely,0,0
,cloves garlic,,0,0
,virgin olive oil,5 tablespoons Extra Virgin Olive Oil,0,0
,onion,1 Onion - sliced,0,0
,almonds (badam),1/4 cup Slivered Almonds (Badam) - toasted,0,0
,black pepper powder,Black pepper powder - to taste,0,0
,masoor dal,1/2 cup Masoor Dal (Whole) - boiled,0,0


Jalapeno Cheese Samosa Recipe
,salt,Salt - to taste,0,0
,coriander (dhania),Coriander (Dhania) Leaves - small bunch,0,0
,britannia cheese four pepper tango,,0,0
,ghee,2 tablespoons Ghee,0,0
,britannia cheezza,200 grams Britannia Cheezza - grated,0,0
,ajwain (carom seeds),1/2 teaspoon Ajwain (Carom seeds),0,0
,water,Water - as required,0,0
,jalapenos,1/4 cup Pickled Jalapenos - finely chopped,0,0
,flour (maida),2 cups All Purpose Flour (Maida),0,0


Vermicelli Biryani Recipe
,green beans (french beans),Green beans (French Beans) - finely chopped,0,0
,ginger,1/2 inch Ginger,0,0
,green chilli,2-3 Green Chilli,0,0
,coriander (dhania) leaves,Coriander (Dhania) Leaves - handful,0,0
,fennel seeds (saunf),1 teaspoon Fennel seeds (Saunf),0,0
,biryani masala,1/2 teaspoon Biryani Masala,0,0
,green peas (matar),1 cup Green peas (Matar),0,0
,cloves garlic,2 cloves Garlic,0,0
,carrot,1 Carrot (Gajjar) - finely chopped,0,0
,onion,1 Onion - finely sliced,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,green bell pepper (capsicum),1 Green Bell Pepper (Capsicum) - diced,0,0
,coriander powder,1/2 teaspoon Coriander Powder (Dhania),0,0
,semiya (vermicelli) mtr,,0,0
,turmeric powder,1 teaspoon Turmeric powder (Haldi),0,0
,garam masala powder,1/2 teaspoon Garam masala powder,0,0
,sunflower oil,Sunflower Oil - as needed,0,0


Hare Chana Barfi Recipe
,khoya (mawa),200 grams Khoya (Mawa),0,0
,ghee,3/4 cup Ghee,0,0
,sugar,3/4 cup Sugar - powdered,0,0
,green chickpeas,1 cup Fresh green chickpeas,0,0
,cardamom powder (elaichi),1 tablespoon Cardamom Powder (Elaichi),0,0
,mixed nuts,1/2 cup Mixed nuts - sliced thin + 2 tablespoon extra for garnish,0,0


Chicken Spinach And Ricotta Bombs Recipe
,salt,Salt - to taste,0,0
,mixed herbs (dried) (basil,,0,0
,spinach,200 grams Spinach - washed,0,0
,virgin olive oil,1 teaspoon Extra Virgin Olive Oil,0,0
,chicken thighs,200 grams Chicken thighs - washed and cleaned,0,0
,ricotta cheese,150 grams Ricotta Cheese,0,0
,garlic powder,2 teaspoon Garlic powder,0,0
,black pepper powder,2 teaspoon Black pepper powder,0,0
,wheat bread crumbs,2 cups Whole Wheat Bread crumbs,0,0
,sunflower oil,Sunflower Oil - to fry,0,0


Green Tea Coconut Ladoo Recipe - Coconut Energy Balls
,cardamom (elaichi) podsseeds mortarpestle,,0,0
,ghee,1 teaspoon Ghee,0,0
,coconut,1/4 cup Dessicated Coconut - for outer cover,0,0
,tetley leaf green tea,,0,0
,coconut outer cover,,0,0
,condensed milk,1/2 cup Condensed Milk,0,0


Tofu Methi Paratha Recipe
,salt,Salt - to taste,0,0
,wheat flour,1-1/2 cups Whole Wheat Flour,0,0
,tofu,1 cup Tofu - crumbled,0,0
,cumin powder (jeera),1 teaspoon Cumin powder (Jeera),0,0
,jowar flour (sorghum),1/4 cup Jowar Flour (Sorghum),0,0
,methi leaves (fenugreek leaves),1/2 cup Methi Leaves (Fenugreek Leaves) - finely chopped,0,0
,onion,1 Onion - finely chopped,0,0
,bajra flour ( pearl millet),1/4 cup Bajra Flour ( Pearl Millet),0,0
,green chillies,2 Green Chillies - finely chopped,0,0
,sunflower oil,1 teaspoon Sunflower Oil,0,0


Shredded Chicken Tostadas Recipe
,salt,Salt - to taste,0,0
,tortillas,5 Tortillas,0,0
,boneless chicken,250 grams Boneless chicken,0,0
,re beans,,0,0
,red radish,5-6 Red Radish - sliced,0,0
,sour,1/4 cup Sour cream,0,0
,virgin olive oil,1 tablespoon Extra Virgin Olive Oil,0,0
,guacamole,1/2 cup Guacamole,0,0
,onion,1 Onion - thin slices,0,0
,lemon,1 Lemon juice,0,0
,tomato salsa,1/4 cup Tomato Salsa,0,0
,iceberg lettuce packed,,0,0
,black pepper powder,1-1/2 teaspoon Black pepper powder,0,0
,sunflower oil,Sunflower Oil - for deep frying,0,0


Stir Fried Brown Rice And Wild Rice Topped With Honey-Glazed Tofu Recipe
,salt,Salt - to taste,0,0
,brown rice,1/2 cup Brown Rice,0,0
,soy sauce,1 tablespoon Soy sauce,0,0
,wild rice,1/2 cup Wild Rice,0,0
,green chilli sauce,2 tablespoon Green Chilli Sauce,0,0
,spring onion greens,3 sprigs Spring Onion Greens - chopped finely,0,0
,onion,1 Onion - sliced,0,0
,black pepper powder,1 teaspoon Black pepper powder,0,0
,green bell pepper (capsicum),1 Green Bell Pepper (Capsicum) - cubed,0,0
,tofu,100 grams Tofu - cubed,0,0
,red chilli sauce,3 tablespoon Red Chilli sauce,0,0


Whole Wheat Spaghetti With Avocado Basil Pesto Recipe
,salt,Salt - to taste,0,0
,spaghetti pasta organic wheat,,0,0
,cloves garlic,2 cloves Garlic,0,0
,basil leaves,2 cups Basil leaves,0,0
,virgin olive oil,1/4 cup Extra Virgin Olive Oil,0,0
,avocado pulped,,0,0
,lemon,1 teaspoon Lemon juice,0,0
,walnuts,1/4 cup Walnuts - roughly chopped,0,0


"Carrot, Radish & Peanut Salad with Lemon Recipe"
,cumin powder (jeera),1 tablespoon Cumin powder (Jeera),0,0
,green chilli,1 Green Chilli - chopped,0,0
,peanuts (moongphali) pound,,0,0
,carrot,2 Carrot (Gajjar) - grated,0,0
,dry ginger powder,1 teaspoon Dry ginger powder,0,0
,coriander (dhania) leaves,1 sprig Coriander (Dhania) Leaves - chopped,0,0
,lemon,1 Lemon juice,0,0
,mooli mullangi (radish),,0,0


Beans Muttai Poriyal Recipe - Chettinad Egg Scramble with Beans
,salt,Salt - to taste,0,0
,green beans (french beans),1 cup Green beans (French Beans) - finely chopped,0,0
,coriander (dhania) leaves,Coriander (Dhania) Leaves - as required to garnish,0,0
,black peppercorns,1 teaspoon Whole Black Peppercorns,0,0
,onion,1 Onion - finely chopped,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,eggs,6 Whole Eggs,0,0
,sunflower oil,2 teaspoons Sunflower Oil,0,0


 Nawabi Mixed Vegetable Gravy (Recipe In Hindi)
,tomato, 1 tomato,0,0
,ginger, 2 inch ginger,0,0
,cumin, 1/2 teaspoon cumin,0,0
,ghee, 2 tablespoons ghee,0,0
,red chilli powder, 1 teaspoon red chilli powder,0,0
,lentil sugar, 1 inch lentil sugar,0,0
,carrot, 1/4 cup carrots - cut,0,0
,coriander, 2 teaspoon coriander powder,0,0
,bay leaf, 1 bay leaf,0,0
,green beans, 1/4 cup green beans - cut for 1 inch,0,0
,onion, 1 onion - cut,0,0
,garlic, 3 garlic,0,0
,green chilli from the middle,,0,0
,coriander powder, 2 teaspoon coriander powder,0,0
,cashews, 10 cashews - soaked,0,0
,green peas, 1/4 cup green peas,0,0
,garam masala powder, 1 teaspoon garam masala powder,0,0
,cabbage,1/2 cup cabbage,0,0


Rose Lassi Recipe
,ice cubes,Ice cubes - a few,0,0
,pistachios,Pistachios - a few,0,0
,water,1 cup Chilled water,0,0
,curd,2 cups Curd (Dahi / Yogurt),0,0
,sugar,3 tablespoons Sugar,0,0
,rose syrup,2 tablespoons Rose syrup,0,0


Buckwheat Crepe Recipe with Fruit Compote
,baking powder,1 teaspoon Baking powder,0,0
,wheat flour,1/2 cup Whole Wheat Flour,0,0
,salt,1 pinch Salt,0,0
,plum cored,,0,0
,baking soda,1/4 teaspoon Baking soda,0,0
,strawberries,8 Strawberries - chopped,0,0
,brown sugar (demerara sugar),1/4 cup Brown Sugar (Demerara Sugar),0,0
,thyme leaves,1/4 teaspoon Dried Thyme Leaves,0,0
,buttermilk,3/4 cup Buttermilk,0,0
,buckwheat flour (kuttu ka atta),1 cup Buckwheat Flour (Kuttu Ka Atta),0,0
,eggs,2 Whole Eggs,0,0
,butter,3/4 cup Buttermilk,0,0
,cinnamon powder (dalchini),1/2 teaspoon Cinnamon Powder (Dalchini),0,0


Lachedar Kakdi Pyaz Kachumber Recipe - Onion Cucumber Salad
,salt,Salt - to taste,0,0
,cumin powder (jeera),1/2 teaspoon Cumin powder (Jeera),0,0
,chaat masala powder,1/2 teaspoon Chaat Masala Powder,0,0
,red chilli powder,1/2 teaspoon Red Chilli powder,0,0
,lemon,1 tablespoon Lemon juice,0,0
,cucumber,2 Cucumber - peel & cut into thin strips,0,0
,onion roun dels,,0,0


Moong Dal Methi Ki Sabzi Recipe
,tomato,2 Tomatoes - finely sliced,0,0
,cumin powder (jeera),1/2 teaspoon Cumin powder (Jeera),0,0
,ginger,1 teaspoon Ginger - grated,0,0
,asafoetida (hing),Asafoetida (hing) - A pinch,0,0
,methi leaves (fenugreek leaves),2 cups Methi Leaves (Fenugreek Leaves) - finely chopped,0,0
,water,1/2 cup Water,0,0
,onion,1 Onion - finely sliced,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,green moong dal (split),1/2 cup Green Moong Dal (Split) - soaked for 3 hours,0,0
,coriander powder,3/4 teaspoon Coriander Powder (Dhania),0,0
,turmeric powder,1/4 teaspoon Turmeric powder (Haldi),0,0
,green chillies,4 Green Chillies - slit,0,0
,sunflower oil,2 tablespoon Sunflower Oil,0,0


Sweet And Sour Vegetables With Paneer Curry Recipe
,salt,Salt - to taste.,0,0
,ginger,1 inch Ginger - grated,0,0
,corn flour,1 tablespoon Corn flour,0,0
,green chilli,1 Green Chilli - finely chopped,0,0
,paneer,100 grams Paneer (Homemade Cottage Cheese) - cut into cubes,0,0
,spring onion greens bulbs leaves,,0,0
,milk,1/4 cup Milk,0,0
,cloves garlic,2 cloves Garlic - grated,0,0
,carrot,1 Carrot (Gajjar) - cut into rounds,0,0
,green chilli sauce,1 tablespoon Green Chilli Sauce,0,0
,soy sauce,1/4 teaspoon Soy sauce,0,0
,tomato ketchup,3 tablespoons Tomato Ketchup,0,0
,red chilli flakes,Red Chilli flakes - to taste,0,0
,mixed herbs (dried) like rosemary coriander,,0,0
,instant oats (oatmeal),80 grams Instant Oats (Oatmeal),0,0
,button mushrooms,250 grams Button mushrooms,0,0
,cauliflower (gobi) florets,,0,0
,sunflower oil,1/4 teaspoon Sunflower Oil,0,0


 Mughlai Style Eggplant Simmered In Rich Tomato Curry (Recipe In Hindi)
,tomato, 1 cup tomato puree,0,0
,turmeric powder, 1/2 teaspoon turmeric powder,0,0
,salt, salt - to taste,0,0
,ginger, 1 inch ginger,0,0
,red chilli powder, 1 teaspoon red chilli powder,0,0
,eggsplant,,0,0
,raisins, 1 tablespoon raisins,0,0
,bay leaf, 1 bay leaf,0,0
,onion, 1 onion - chopped,0,0
,cast coriander, 2 cast coriander - finely chopped,0,0
,coriander powder, 1 teaspoon coriander powder,0,0
,oil, oil,0,0
,garlic, 3 pieces garlic,0,0
,garam masala powder, 1/2 teaspoon garam masala powder,0,0


Pudina Shavige Recipe - Pudina Semiya Upma Recipe
,salt,Salt - to taste,0,0
,ginger,1 inch Ginger - chopped,0,0
,green chilli,1 Green Chilli - slit,0,0
,mustard seeds,1/2 teaspoon Mustard seeds,0,0
,coriander (dhania) leaves,1/4 cup Coriander (Dhania) Leaves,0,0
,cloves garlic,2 cloves Garlic,0,0
,curry leaves,1 sprig Curry leaves,0,0
,white urad dal (split),1 teaspoon White Urad Dal (Split),0,0
,onion,1 Onion - chopped,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,peanuts (moongphali),2 tablespoons Raw Peanuts (Moongphali),0,0
,semiya (vermicelli) rice vermicelli foxtail millet vermicelli will also do,,0,0
,mint leaves (pudina),1/2 cup Mint Leaves (Pudina),0,0
,ghee flavour,,0,0


Baked Gobi Manchurian Recipe - Healthy Cauliflower Manchurian Recipe
,tomato,1 tablespoon Tomato Ketchup,0,0
,spring onion greens,1/2 cup Spring Onion Greens - chopped,0,0
,ginger,2 inch Ginger - finely chopped,0,0
,corn flour,2 tablespoons Corn flour,0,0
,red chilli sauce (asian style),,0,0
,cloves garlic,6 cloves Garlic - finely chopped,0,0
,soy sauce,1 tablespoons Soy sauce,0,0
,tomato ketchup,1 tablespoon Tomato Ketchup,0,0
,water vegetable stock,,0,0
,cauliflower (gobi) lemon,,0,0
,green chillies,2 Green Chillies - finely chopped,0,0
,sunflower oil,1 teaspoon Sunflower Oil,0,0


Hidden Banana Cupcake Recipe
,baking powder,1 teaspoon Baking powder,0,0
,bananas,1/4 cup Ripe Bananas - chopped,0,0
,mango (ripe),1 cup Mango (Ripe) - chopped finely,0,0
,milk,1 cup Milk,0,0
,mango pulp (puree) decoration,,0,0
,baking soda,1 teaspoon Baking soda,0,0
,vivatta maida,2 cups Vivatta Maida,0,0
,sugar,1 cup Sugar,0,0
,vanilla,1 teaspoon Vanilla Extract,0,0
,caster sugar,1-1/2 cup Caster Sugar,0,0
,butter,1/4 cup Butter (unsalted),0,0
,sunflower oil,1/4 cup Sunflower Oil,0,0


Andhra Style Patoli Recipe (Dal Usli/ Crumbled Dal Recipe)
,salt,Salt - to taste,0,0
,green chilli,1 Green Chilli,0,0
,mustard seeds,1 teaspoon Mustard seeds,0,0
,asafoetida (hing),1 pinch Asafoetida (hing),0,0
,red chilli powder,1 tablespoon Red Chilli powder,0,0
,ginger garlic paste,1 teaspoon Ginger Garlic Paste,0,0
,curry leaves,1 sprig Curry leaves,0,0
,white urad dal (split),1 teaspoon White Urad Dal (Split),0,0
,onion,1 Onion - chopped,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,chana dal (bengal gram dal),1 cup Chana dal (Bengal Gram Dal) - soaked in hot water for 30 minutes,0,0
,sunflower oil,Sunflower Oil - for cooking,0,0


Slow Oven Roasted Tomatoes With Pasta And Goat Cheese Recipe
,pasta fusilli,,0,0
,cloves garlic,12 cloves Garlic,0,0
,virgin olive oil,2 tablespoons Extra Virgin Olive Oil,0,0
,red chilli flakes,1 teaspoon Red Chilli flakes,0,0
,basil leaves,Basil leaves - as required (roughly torn),0,0
,onion,1 Onion,0,0
,goat cheese,1/2 cup Goat Cheese - grated,0,0
,black pepper powder,1 teaspoon Black pepper powder,0,0
,cherry tomato,300 grams Cherry tomatoes,0,0
,balsamic vinegar,2 tablespoons Balsamic Vinegar,0,0


Cottage Cheese Pancake Recipe Stuffed With Chocolate - Russian Syrniki Recipe
,salt,1/4 teaspoon Salt,0,0
,baking powder,1/2 teaspoon Baking powder,0,0
,chocolate bar,1/2 cup Chocolate Bar - any,0,0
,butter pan,,0,0
,paneer,250 grams Paneer (Homemade Cottage Cheese),0,0
,flour (maida),1 cup All Purpose Flour (Maida),0,0
,vanilla,1 teaspoon Vanilla Extract,0,0
,eggs,2 Whole Eggs,0,0


Hyderabad Style Kuska Recipe (Biryani Rice Recipe)
,tomato,2 Tomatoes,0,0
,basmati rice,2 cups Basmati rice - soaked for 30 minutes,0,0
,salt,Salt - to taste,0,0
,ginger,1 inch Ginger - chopped,0,0
,hung curd (greek yogurt),1 cup Hung Curd (Greek Yogurt),0,0
,coriander (dhania) leaves,1/2 cup Coriander (Dhania) Leaves - chopped,0,0
,fennel seeds (saunf),1 teaspoon Fennel seeds (Saunf),0,0
,st flower,,0,0
,onion,2 Onions - sliced,0,0
,mace (javitri),2 Mace (Javitri),0,0
,biryani masala powder,3 tablespoon Biryani Masala Powder,0,0
,mint leaves (pudina),1/2 cup Mint Leaves (Pudina) - chopped,0,0
,turmeric powder,1 teaspoon Turmeric powder (Haldi),0,0
,cloves (laung),4 Cloves (Laung) - chopped,0,0
,star anise,1 Star anise,0,0


Kakka Orotti Recipe - Steamed Mini Rice Balls in Chicken Gravy
,tomato,1 Tomato - chopped,0,0
,kashmiri red chilli powder,2 teaspoons Kashmiri Red Chilli Powder,0,0
,onion,1 Onion - finely chopped,0,0
,chicken breasts,500 grams Chicken breasts - cut into cubes,0,0
,turmeric powder,1/4 teaspoon Turmeric powder (Haldi),0,0
,sunflower oil,2 tablespoons Sunflower Oil,0,0
,salt,Salt - to taste,0,0
,cardamom (elaichi) podsseeds,,0,0
,coconut paste,,0,0
,garam masala powder,1/2 teaspoon Garam masala powder,0,0
,coconut,3/4 cup Fresh coconut - grated,0,0
,basmati rice (or grain should work),,0,0
,sunflower oil coconut oil,,0,0
,water,2 cups Water,0,0
,rice flour,3 tablespoons Rice flour - adjustable,0,0
,fennel seeds (saunf),1-1/4 teaspoon Fennel seeds (Saunf),0,0
,rice (same you used the dough),,0,0
,ginger garlic paste,1 tablespoon Ginger Garlic Paste,0,0
,curry leaves,8 Curry leaves,0,0
,cinnamon stick (dalchini),1/2 inch Cinnamon Stick (Dalchini),0,0
,coriander powder,1 tablespoon Coriander Powder (Dhania),0,0
,cloves (laung),3 Cloves (Laung),0,0


Nadan Tomato Curry Recipe (Kerala Style Tomato Curry)
,tomato,5 Tomatoes - finely chopped,0,0
,salt,Salt - to taste,0,0
,mustard seeds,1/2 teaspoon Mustard seeds,0,0
,coconut,1/4 cup Fresh coconut - chopped,0,0
,red chilli powder,1/2 teaspoon Red Chilli powder,0,0
,curry leaves,1 sprig Curry leaves,0,0
,pearl onion (sambar onion),,0,0
,coconut oil,1 teaspoon Coconut Oil,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,turmeric powder,1/4 teaspoon Turmeric powder (Haldi),0,0
,green chillies,2 Green Chillies - chopped,0,0


Whole Wheat Sunflower Seed Bread Recipe
,sunflower seeds,1/2 cup Sunflower seeds - roasted,0,0
,wheat flour,1 cup Whole Wheat Flour,0,0
,salt,1/2 teaspoon Salt,0,0
,water,1-1/4 cups Water,0,0
,virgin olive oil,1/4 cup Extra Virgin Olive Oil,0,0
,curd,1/4 cup Curd (Dahi / Yogurt),0,0
,dry yeast dry yeast,,0,0
,flour (maida),1 cup All Purpose Flour (Maida),0,0
,oats flour,1/2 cup Oats Flour,0,0


Spinach And Sweet Potato Bombs Recipe
,salt,Salt - to taste,0,0
,sunflower oil,Sunflower Oil,0,0
,spinach,1 cup Spinach - chopped,0,0
,cloves garlic,4 cloves Garlic - chopped,0,0
,red chilli flakes,2 teaspoon Red Chilli flakes,0,0
,onion,1 Onion - chopped,0,0
,lemon,1 Lemon juice,0,0
